"code","iso","country","CDA.raw.1999","CDA.raw.2000","CDA.raw.2001","CDA.raw.2002","CDA.raw.2003","CDA.raw.2004","CDA.raw.2005","CDA.raw.2006","CDA.raw.2007","CDA.raw.2008","CDA.raw.2009","CDA.raw.2010","CDA.raw.2011","CDA.raw.2012","CDA.raw.2013","CDA.raw.2014","CDA.raw.2015","CDA.raw.2016","CDA.raw.2017","CDA.raw.2018","CDA.raw.2019"
662,"LCA","Saint Lucia",0.0951483954000654,0.0866994955666887,0.0713971707871142,0.0290254588456476,0.0223524715335541,0.017117723080996,0.0146735959626589,0.0190410678720638,0.00572993604522098,-0.00846838325606669,-0.0114409900043836,-0.00206751880981317,0.000222719033219576,-0.0155254491291696,-0.0128167967818318,0.000456508503185349,0.00633449892908389,0.0130690363571597,0.0088316421029071,0.0058259088647834,0.00842387693976177
670,"VCT","Saint Vincent and the Grenadines",0.0876666200719343,0.0759866766223263,0.0716442077170223,0.0599494283365927,0.0554883508742692,0.059920492448803,0.0611593441268421,0.0560893559991251,0.0552968170859154,0.0426246482521344,0.0569378481108664,0.0353308016373353,0.0170212050225305,0.0136992590328724,0.000433687091240031,0.00844982569313912,-0.000103940133723186,-0.000133937997695022,0.0110780822515406,0.00361116840710252,0.0268678748733706
882,"WSM","Samoa",0.0316562024494014,0.0332145567559974,0.0348435597670753,0.0344119422992586,0.0329817953692388,0.0287175082224522,0.0272501920645638,0.0268027252171561,0.0276997626020901,0.0287403214278481,0.030101267857741,0.0309342535936381,0.034642146788846,0.0332715723911519,0.0313785911300717,0.0280517572663177,0.0320442410678556,0.0352391478489795,0.0362420778298616,0.0372647828218253,0.0559871218287082
674,"SMR","San Marino",-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0190351945359384,0.0159330230183812,0.0117367929435142,0.00196039110427293,-0.00212224885048757,-0.00471636932500373,-0.00680137626037419,-0.00646048135164858,-0.00525063405828477,-0.00445673817530573,-0.00588752113880172,-0.00940971523331674,-0.0135097503578015,-0.0244688758402072
678,"STP","Sao Tome and Principe",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.067105100074244,0.0577377175233524,0.0547118969860931,0.0512947695394548,0.0484055792610953,0.0433528578462079,0.0429711964879458,0.0399573248882303,0.0293028435892739,0.0147767507316066
682,"SAU","Saudi Arabia",-0.0138627808770475,-0.0270111796200794,-0.00941006643800282,0.00965676412489946,0.0315731563772552,0.0628172175763648,0.073867075067841,0.0892170951519706,0.0801982932623908,0.0670260354328414,0.0539969597223149,0.0564365418131862,0.0513502652809499,0.0520051251279385,0.0442609258588254,0.0482881798900665,0.0512939610442005,0.0473038494319555,0.0347890349207798,0.02302118165206,0.0131021397703772
686,"SEN","Senegal",0.00606274998844913,0.0064474567028987,0.0140424448393917,0.022046374574106,0.0342418590129083,0.0514337622171841,0.0602614655481069,0.0552036503874356,0.0433717877004145,0.0288852890274638,0.0153499545665226,0.027584770956359,0.0423438982758484,0.0494041714572204,0.0602677934679714,0.0760526790512601,0.0959647349498096,0.0938068038528654,0.0845979637404675,0.0714684811035489,0.0483423617088155
688,"SRB","Serbia",-9999,-9999,-9999,-9999,-9999,0.0330883569335303,0.023224046219338,0.0305050959062707,0.0379528848499333,0.0462925635913485,0.0218729103031685,0.0086922721351661,0.00293459427762977,-0.00737837417968073,-0.0144256113256569,-0.0244625480270416,-0.0405916368803142,-0.024836640268575,-0.0134858938838159,-0.0027635536010674,0.00410381082460565
690,"SYC","Seychelles",0.138737533629254,0.158666996369876,0.177279381011586,0.167076891708837,0.146982035714958,0.137478055739199,0.105352456466642,0.0734373148738847,0.0464715084637799,0.0327145660962134,0.00921770641577613,-0.0211340913795688,-0.0740473410364277,-0.114566343179852,-0.173321483642465,-0.134195939643956,-0.0989026065192228,-0.0318887857274911,0.00459692566416114,0.0237118919450068,0.0281071976758946
694,"SLE","Sierra Leone",-0.00594337695240007,-0.00438159962858626,-0.0130028341985922,0.00525267316690226,0.0580487833066703,0.113105078210857,0.111359890801426,0.129879601739682,0.109834524602891,0.0907737724591597,0.0282746184493088,0.0173460711220812,0.0201914286078171,0.0398138451769183,0.0687697823836169,0.0944109132369935,0.0854402345985632,0.0894248973506697,0.076559898813241,0.0708199055464589,0.0566216375646991
