"code","iso","country","PAR.raw.2000","PAR.raw.2005","PAR.raw.2010","PAR.raw.2011","PAR.raw.2012","PAR.raw.2013","PAR.raw.2014","PAR.raw.2015","PAR.raw.2016","PAR.raw.2020"
554,"NZL","New Zealand",0.153759333333333,0.163633,0.178262666666667,0.178262666666667,0.183414333333333,0.183414333333333,0.188532333333333,0.188532333333333,0.188508333333333,0.109424
558,"NIC","Nicaragua",0.187310333333333,0.197029666666667,0.218086333333333,0.218086333333333,0.221215333333333,0.221215333333333,0.221822333333333,0.221822333333333,0.221824,0.230527
562,"NER","Niger",0.0645485,0.0747723,0.0706848,0.0706848,0.102007633333333,0.102007633333333,0.1020797,0.1020797,0.102172233333333,0.161831
566,"NGA","Nigeria",0.112585333333333,0.0883879666666667,0.119084666666667,0.119084666666667,0.120479,0.120479,0.120627333333333,0.120627333333333,0.120748333333333,0.105527
570,"NIU","Niue",0.0182114,0.0220385333333333,0.0354396666666667,0.0354396666666667,0.0357991666666667,0.0357991666666667,0.0358396333333333,0.0358396333333333,0.0353665333333333,0.0353665333333333
408,"PRK","North Korea",0.0529419666666667,0.0547989666666667,0.0572569333333333,0.0572569333333333,0.0590527333333333,0.0590527333333333,0.0593853,0.0593853,0.0593551666666667,0.0565459
807,"MKD","North Macedonia",0.0762859666666667,0.096084,0.127187,0.127187,0.130262333333333,0.130262333333333,0.133111666666667,0.133111666666667,0.132944666666667,0.134018
578,"NOR","Norway",0.123007333333333,0.137296333333333,0.160166666666667,0.160166666666667,0.163353,0.163353,0.163964,0.163964,0.164005333333333,0.257135
512,"OMN","Oman",0.0347926666666667,0.035844,0.0375288,0.0375288,0.0401341666666667,0.0401341666666667,0.0402080666666667,0.0402080666666667,0.0403127666666667,0.070732
586,"PAK","Pakistan",0.0506484333333333,0.0484872333333333,0.0548135666666667,0.0548135666666667,0.0561812333333333,0.0561812333333333,0.0563698666666667,0.0563698666666667,0.0567507666666667,0.0530076
585,"PLW","Palau",0.0896120333333333,0.119184766666667,0.0965336,0.0965336,0.159331666666667,0.159331666666667,0.159362666666667,0.159362666666667,0.159822333333333,0.159822333333333
591,"PAN","Panama",0.121786666666667,0.130282,0.151988333333333,0.151988333333333,0.155303,0.155303,0.155754,0.155754,0.155755333333333,0.20349
598,"PNG","Papua New Guinea",0.0557412,0.0591340333333333,0.0622897333333333,0.0622897333333333,0.0650759,0.0650759,0.0676804333333333,0.0676804333333333,0.0676981,0.0409038
600,"PRY","Paraguay",0.0665943,0.0724069,0.0851866,0.0851866,0.0859571666666667,0.0859571666666667,0.0861154,0.0861154,0.0861167333333333,0.136328
604,"PER","Peru",0.0729721,0.110821566666667,0.169094666666667,0.169094666666667,0.18787,0.18787,0.189070666666667,0.189070666666667,0.189073333333333,0.150189
608,"PHL","Philippines",0.0661697333333333,0.048744,0.0933529333333333,0.0933529333333333,0.0940232333333333,0.0940232333333333,0.0946528,0.0946528,0.0949874333333333,0.107611
616,"POL","Poland",0.131849,0.144361666666667,0.163422666666667,0.163422666666667,0.165286666666667,0.165286666666667,0.165925333333333,0.165925333333333,0.165536333333333,0.179653
620,"PRT","Portugal",0.122633333333333,0.129979666666667,0.141788333333333,0.141788333333333,0.147075666666667,0.147075666666667,0.148496666666667,0.148496666666667,0.148049,0.147031
634,"QAT","Qatar",0.0328182333333333,0.0349788666666667,0.0373754,0.0373754,0.0393204666666667,0.0393204666666667,0.0393946,0.0393946,0.0393952666666667,0.155531
178,"COG","Republic of Congo",0.0885464,0.0935960666666667,0.101628433333333,0.101628433333333,0.1025228,0.1025228,0.107590266666667,0.107590266666667,0.107712633333333,0.198947
