"code","iso","country","NDA.raw.1999","NDA.raw.2000","NDA.raw.2001","NDA.raw.2002","NDA.raw.2003","NDA.raw.2004","NDA.raw.2005","NDA.raw.2006","NDA.raw.2007","NDA.raw.2008","NDA.raw.2009","NDA.raw.2010","NDA.raw.2011","NDA.raw.2012","NDA.raw.2013","NDA.raw.2014","NDA.raw.2015","NDA.raw.2016","NDA.raw.2017","NDA.raw.2018","NDA.raw.2019"
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",-0.00301776532343944,-0.00591971729488236,-0.00869337056370801,0.00218993921389465,0.0166490922513627,0.0361285704378278,0.0505397562231795,0.0591649137673631,0.0677739169930056,0.0774846230100068,0.0767251173209729,0.0712009256512778,0.0530798667785264,0.032961676127629,0.0288714517564772,0.0233969090189563,0.0164693587882383,0.0140778550794476,0.0145035362933728,0.0151754242273121,0.0180392385682968
270,"GMB","Gambia",0.00661430685871278,0.00709696138698246,0.00315383095865829,-0.0019763259006075,0.000286432895131306,0.00516519771985746,0.0113210272240571,0.021023917571301,0.0249342007413782,0.0309560461211318,0.0338193895054151,0.0395654593765871,0.0307483697399056,0.0128687644302361,0.00232010360139423,-0.00263913099346073,-0.00662366976454946,-0.00500585323558055,-0.00492644523869639,-0.00290959218353581,0.000580272863119236
268,"GEO","Georgia",-0.0138734034635755,-0.0116180552718241,-0.0220184644056161,-0.0161935646952944,-0.00295012733203931,0.0025983136051102,0.000816127270800715,0.00109804663023327,0.00548198956299917,0.00211984907713325,0.00231288266281937,0.00550957731330137,0.000969545285554707,0.00624002523935974,0.0150237075852866,0.0206697471681185,0.0229878067504721,0.0239558552369883,0.0189279009147687,0.0100535306648084,0.000992502300530607
276,"DEU","Germany",-0.0603568062147069,-0.0768934832370225,-0.0930209550988399,-0.102983007259749,-0.111904663247403,-0.0997990307125855,-0.0843128152628441,-0.0585110804245215,-0.0248840234857082,-0.0244053667189604,-0.0234950167822,-0.0200952331918006,-0.0216033394818449,-0.0208572698156125,-0.0172298735221728,-0.00847871175012316,-0.0038648353456125,-0.00304225453274194,-0.00318698771111409,-0.00859269996796119,-0.0126844388713263
288,"GHA","Ghana",0.0226186061825682,0.0277080618998995,0.0232194248728288,0.0162301516725931,0.0130818892585767,0.00268562520322901,0.00427078625833999,0.00554738635366125,0.00349537552635493,0.00936841871441163,0.00578398792703028,0.0133988079717364,0.0166033384621582,0.0148675594043475,0.0203406471569307,0.0143921878065452,0.0220917069641846,0.02702628433523,0.0298930627079732,0.027549774899474,0.0212779369830041
300,"GRC","Greece",-0.0253127280283312,-0.019539675410974,-0.0188889394555295,-0.0161173894316219,-0.0170488118314624,-0.0213327260705396,-0.0280888964620359,-0.0321268299869419,-0.0398222669751743,-0.0428330999596654,-0.049837230137318,-0.0413047886819198,-0.0298785484316621,-0.0223147028206088,-0.0126588681955871,-0.00854476018221656,-0.00577772098841271,-0.00429892036051773,-0.00427830111087267,-0.00734675279648611,-0.0165515821478773
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",0.0206033628540212,0.0161030071277277,0.0139641993990944,0.0119351042726883,0.0116629367196315,0.0133889889822048,0.0143328386168637,0.014834852469034,0.0193330384267743,0.0214719653748747,0.0256508692226147,0.0270965479274743,0.0295157392679575,0.0298486102696316,0.0353661231426039,0.0318593249949315,0.0274081712988423,0.0218353726538882,0.00730988578000602,-0.00666962861354494,-0.00757403545380793
320,"GTM","Guatemala",0.023718144015223,0.0198468538717296,0.0186396908083515,0.0179588043963288,0.0230142420307926,0.0260545182755945,0.0307025702102015,0.0299719148496027,0.029993599940483,0.0222369426116102,0.0232732960673818,0.025569505793813,0.0298576818042167,0.0298887121985771,0.0318854550822274,0.0308780171322587,0.0330798764975024,0.0321292101107098,0.0307434115185823,0.0210599000459395,0.0167614391419422
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",0.00835339022912396,0.00916038547242848,0.0172533277678764,0.0289715048970027,0.0372404370996278,0.0424181974019078,0.0569418324953144,0.0575983588363072,0.0513323405002668,0.0496818532139631,0.0395210687060827,0.0291815944875657,0.0268385089347589,0.0333551917841239,0.0349107131285413,0.0305813420698067,0.0308881554619773,0.0390149173189438,0.0408748954864684,0.0376120135951563,0.0353436072073179
624,"GNB","Guinea-Bissau",0.000765761073770799,0.00161864174518733,0.0144757657599697,0.0267210571970045,0.0368886800911954,0.0414296875750699,0.040283575684686,0.0394986170205718,0.0324813408243552,0.0164128129768111,0.00762593302818138,-0.00192246629018985,0.00130048447458386,0.0107351159709301,0.0161189957017414,0.0187472817719694,0.0166526867439412,0.0174626343639148,0.0186225154521666,0.0148263773203199,0.0127964213117466
328,"GUY","Guyana",0.0338803676507791,0.0289725842192816,0.0272946161724386,0.0250086199015416,0.0230476555182533,0.0221663947442792,0.0182628937881733,0.0137272468361769,0.0116343489177806,0.0124099736942407,0.0120188299478146,0.0104223006020978,0.00528114311078598,0.00480408751445727,0.00791158206773246,0.0146461341495721,0.0162887722462628,0.0121122035879697,0.00367878599264126,0.00694469862656288,0.0045751509408527
332,"HTI","Haiti",0.0290140843557332,0.0301444854714248,0.0304143440731588,0.0351788840720644,0.0340721623234055,0.0293352328659602,0.026312144076905,0.0224055861607357,0.0199339395537519,0.0176679833679427,0.0140950464682557,0.0143341064508085,0.0137257713309267,0.0130127414222205,0.0114325418037062,0.00909785987794209,0.00998877431401857,0.0113195531244474,0.0124588067124058,0.0120660393690288,0.0121831096209881
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",0.0223364212430353,0.027611579504633,0.0290335063538605,0.0192197948610351,0.0196999437751941,0.0152574137013441,0.0243594544938295,0.0238583607716303,0.02723171773873,0.0241839813711886,0.0207894013743835,0.021537548421815,0.024737846205227,0.0125429496199041,0.014287213493883,0.0127331592366762,0.0157225632166329,0.0203293783604819,0.0253770652411529,0.0239273897310377,0.0222629143060129
344,"HKG","Hong Kong",0.011022166220483,0.00680004656327005,0.00400617889003274,0.00357293740548736,0.00938440862836631,0.00434207033294842,0.00146360127921752,-0.00952278417152686,-0.0308430396172193,-0.0285675206605378,-0.00413074044614937,-0.000360822497102872,0.00673349348113739,0.0108214210149233,0.0169785742839166,0.0200095872776436,0.0197765311763427,0.018997498780605,0.0182388049272117,0.0134221802313905,0.0149614805384888
348,"HUN","Hungary",-9999,0.00554013478669413,0.0213755754171387,0.0373592453603071,0.0424527664486831,0.0545374392267466,0.0416833149590803,0.031717492732604,0.0226314196985336,0.00656334697769068,-0.0195593085288069,-0.0553132691593586,-0.0873215949361843,-0.057836901582245,-0.0328347107086392,-0.00915125286129549,-0.00310229084623243,-0.00125506965188746,0.0058853705785471,0.0197500234638124,0.0205149581582271
352,"ISL","Iceland",-9999,-9999,-9999,-9999,-9999,-0.00533837090364662,-0.0116919608627398,-0.00525358426018913,-0.00107706767377727,0.004210993454002,0.00274529209461205,0.00181711377564242,-0.0010385804263029,-0.00165836438652973,-0.0034097424195351,-0.00280643287323975,-0.00261700074665358,-0.000622740111542208,0.00342269972710429,0.0105212590423647,0.00970531760019711
356,"IND","India",0.0260118148975681,0.0227884800739593,0.0199624512929915,0.0149633399551969,0.0116002450441799,0.0105790646637303,0.0114349863900456,0.0142259721232323,0.0190228729536983,0.0240135302982842,0.0289610496989039,0.0319097118723775,0.0348358019378192,0.0321085225777724,0.0277872552337597,0.0231830882234261,0.0191077971567277,0.0149397830614295,0.0125982504777764,0.0113373521635278,0.00983430530429374
360,"IDN","Indonesia",0.0131993492149556,0.0111957247144341,0.00870588691736884,0.0087568283067061,0.00756654053011374,0.00825958224156587,0.0104633158670158,0.0147503444486765,0.0170570142317978,0.0201486453224737,0.022491468737172,0.0225952857722693,0.0231404900265659,0.0245109649668105,0.0226980167433488,0.0223747862204731,0.0206315942227564,0.0186857122726256,0.019700970628433,0.0215134218135231,0.022895843839255
364,"IRN","Iran",0.0222790519851706,0.0188058018916899,0.0164918504377951,0.0212020845088268,0.0209529482394,0.0407528064552722,0.0513891147658183,0.0588969831614778,0.0694423383333298,0.0624560214317809,0.044603978731574,0.0237114452088907,-0.00354572758689184,-0.0383318341167997,-0.0874207203115385,-0.0849020213364709,-0.0803086746917657,-0.0655695097079965,-0.035261128742465,-0.0187092507942862,-0.00999972030516273
368,"IRQ","Iraq",0.0266972895258715,0.0298595509009432,0.0257527955479451,0.0282915767823786,0.0101630947767548,0.000515947272978323,-0.00280095421833349,-0.00898622548678767,-0.009955955804728,-0.00611384134710577,-0.00331057285953065,-0.00112606563387518,0.0231304881039078,0.0562422785117602,0.0536923965112062,0.0481145584411922,0.0367732720016047,0.0267404709181236,0.0159909475652338,0.00799813709762609,0.0135247396789544
372,"IRL","Ireland",0.00998269759941439,0.0102537701957608,0.00757689038817655,0.00579024198938605,0.00167001498853003,-0.00321891174121948,-0.0115827733843676,-0.0219856913413924,-0.0335599111777531,-0.0356231413461782,-0.0327235814564457,-0.0330420639836768,-0.0312948819246,-0.018609446329249,-0.0108041036777364,-0.00658870682459601,-0.00278488303026821,4.28157908749505e-06,0.00369454160326788,0.0051673098548628,0.00608392308875372
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",-9999,-9999,-9999,-9999,-9999,0.013911227870864,0.00962562416536072,0.0083254492939786,0.0111658458456452,0.00620702096475267,-0.00305448335836552,-0.0133697701425113,-0.0205310114067776,-0.0200824645159293,-0.0170622662652548,-0.0118873674506187,-0.00551598068693614,-0.00067543566372742,0.00809243965443551,0.00917492423500765,0.00725682405864125
380,"ITA","Italy",0.000210970223648355,0.000795778404667713,-0.000530868229510906,-0.000175812720216115,-0.000418139057770724,-0.00339001426710694,-0.00691637596346674,-0.030486340264003,-0.0562484111288428,-0.075364226352211,-0.0739763457491432,-0.0695249793770368,-0.0730691211887331,-0.0482046060568682,-0.0268679928598065,-0.0136978176718235,-0.0083722899998473,-0.0079041932016866,-0.00615674923679958,-0.0057200154909884,-0.0103084650398306
388,"JAM","Jamaica",0.0213957599980086,0.0194536359160351,0.0162514094678987,0.0129845061797438,0.0138974006168417,0.0106426195667684,0.00748734048145239,-0.00154732744927244,-0.0129341610642025,-0.0357127185257918,-0.0495431603519383,-0.0504004987158528,-0.048637988542005,-0.0328516950418994,-0.0186527521289602,-0.00944739805575141,-0.0106086572089683,-0.0123809290685891,-0.0120549017203673,-0.00806171484526011,-0.0117883701590257
392,"JPN","Japan",-0.00928652347616008,-0.0180664798829492,-0.0305277584338046,-0.0379324438310617,-0.0440077022410075,-0.0436467483632227,-0.0395572412610283,-0.0308533813727281,-0.0117183396319601,-0.0195455488100696,-0.0276862987053604,-0.0242251398757598,-0.0232500242542909,-0.0204624004419028,-0.0178423826263099,-0.0166524755640677,-0.0171936079175076,-0.0194657181532136,-0.0177960730149584,-0.0191270384535585,-0.0200396721799003
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",0.0169077139182763,0.00185107906936155,-0.000218264749997636,0.00289759955622637,0.00588753266499253,0.00943019236371434,0.0176527077902049,0.0176786548164352,0.0295733900546757,0.0368781310935684,0.03339504636817,0.030605047040867,0.0335326680975108,0.027324672996297,0.0276963782930266,0.0313974495002951,0.03782025757052,0.0329587685383379,0.0363516702210205,0.0360101872317549,0.0266453615752433
398,"KAZ","Kazakhstan",-0.0209047525725128,-0.0491427890452799,-0.0817001286093793,-0.0621152163719608,-0.047723853489515,-0.0106786394898138,0.0172091425505092,0.0406126146993817,0.0500765187900269,0.0495990790935574,0.0346526579776629,0.0212695089621446,0.00415567120865989,0.0114397741247265,-0.00276080904790712,-0.00531952135386339,-0.00103279804367727,0.00308244386642031,0.0164441497503944,0.0191498319536918,0.0213294069434753
404,"KEN","Kenya",-0.00427151530808394,-0.00261515249446925,-0.00250129267233239,0.000244812925943805,0.00501426209718336,0.0123239529031858,0.0172559004112716,0.0164439797066651,0.0372399953208324,0.0538728280081051,0.0660126051783374,0.0685060270681792,0.0672835892682002,0.0607695429960675,0.0521353562651687,0.0442835545733518,0.0293364402185123,0.0107435875736408,0.00978970224643905,0.0105117214423738,0.0158193394014514
296,"KIR","Kiribati",0.0147027835054789,0.0206621379633021,0.0255944672192168,0.0365809252164111,0.0449861374567657,0.0492809212554728,0.0552080083356059,0.0572409111290311,0.0545937815115793,0.0497619668880334,0.0379298243055342,0.0309686507516815,0.0247863066492342,0.0232975483256121,0.0198087192820109,0.0154720813632039,0.0154388416728357,0.0169518287369421,0.0178569132347299,0.0197164427246468,0.0183805453065851
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",-9999,-9999,0.0650918368590343,0.0568134432562779,0.0516312498314402,0.0473736523768913,0.0451098048379401,0.0421683038918026,0.0355539986349407,0.0326424013371407,0.0358854203630614,0.0324815308176296,0.0277473226537694,0.0250603975916182,0.0252239421629572,0.0214587242788964,0.0251331723582295,0.0268522959576727,0.0248793959144606,0.0232784929566199,0.0268459008554596
417,"KGZ","Kyrgyzstan",-0.0230856127084698,-0.0222619578825768,-0.0195301940890233,-0.0260985482422464,-0.00717972289896798,0.00629759337532976,0.0106811670121265,0.0126861086799661,0.0139658613841593,0.0167999082880188,0.0235152024332403,0.0279370145832343,0.0322854492233213,0.0307062099642677,0.0348590317180755,0.0362691346673225,0.0330996918563704,0.027838129616603,0.0205016438808554,0.0166687790013331,0.0164538471687472
418,"LAO","Laos",0.0124002110487584,0.00760737606210382,0.00422255029430652,0.00523076486169205,0.00664580708544826,0.0138472094617901,0.0215653840170169,0.0255420299104476,0.0350015978449669,0.0352615085392118,0.0319007469312924,0.0344891749119951,0.0304318778273933,0.0305095948174074,0.0302842618296741,0.0315779582264089,0.0333275220748339,0.0334618111566383,0.0339290714194196,0.0286325060735013,0.0244649254322635
428,"LVA","Latvia",-9999,-9999,-9999,-9999,-9999,0.00286223307929001,0.00468535955045657,0.00747997542690992,0.0108375958244387,0.0154955597767326,0.0176980146101544,0.0165686466842871,0.0177985700378351,0.0193389782463118,0.0168670821665278,0.0173051564217546,0.0188052532755079,0.018032682986747,0.0173392878620522,0.0139936267099736,0.0118818512490015
422,"LBN","Lebanon",0.0538095928567088,0.0466629225831801,0.0406282183593396,0.0310139891275918,0.0272768736389115,0.0182640127711915,0.012391006225613,0.00383808052841261,-0.00334003562676515,-0.00384131022979151,-0.000113734349105422,0.00367877759440982,0.0157956382129745,0.0265234215244798,0.0374567225876803,0.0493732600326064,0.0553368613073961,0.0552464456738466,0.0519675456484663,0.0422869821034075,0.0357443608260759
426,"LSO","Lesotho",0.00388154255962303,0.0110514923582863,0.0139832501052803,0.0141022446425043,0.0152826094956193,0.0132561829341966,0.0131138406454454,0.0103563488599039,0.00638991911249942,-0.010273694742887,-0.00352859989507357,-0.000113460757689658,0.00340945961654926,0.000217182311931463,-0.00709909944595035,-0.0251225430164854,-0.0300120073596422,-0.0369677523967624,-0.0261474587285839,-0.0262829272245908,-0.0240832576158752
430,"LBR","Liberia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0574804895729986,0.0602170693811108,0.060791152790767,0.0588247895737279,0.0546225215776344,0.0505552096120792,0.0482075772119008,0.0402498378050795,0.0320439398615004,0.022409248073739,0.0329519282006216
434,"LBY","Libya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0349139256422062,0.0422268764209557,0.0431611020147948,0.0334244571031468,0.029627254710757,0.02481729481225,0.0181537082055165,0.0102247643210054,0.00487392629261518,0.000142386830707331,-0.000655572681577765,-0.000252999776792354
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",-9999,-9999,-9999,-9999,-9999,0.0302525938987399,0.027043003013143,0.0268968405344665,0.0313381887115645,0.0324762814348212,0.0259189378183025,0.0200799667227309,0.0189810416127669,0.0192133342684815,0.014018606602513,0.0118981034144852,0.0124807418795998,0.00889470853971908,0.0126040625894563,0.0118838144183062,0.00648523664440748
442,"LUX","Luxembourg",-0.0102151650971123,-0.0123844178798691,-0.0116003397485628,-0.00559835025691552,-0.000691097848383555,0.0065797480172396,0.00869683685253264,0.0087088284280743,0.00736804286808601,0.00506992577873366,0.00314533457540978,0.00122442873884965,-0.00207708707839306,-0.00785850417502849,-0.0151098200660313,-0.0119201312943973,-0.0104632438046316,-0.0104987485031194,-0.0105819646763093,-0.0105093200069343,-0.0129869312625513
446,"MAC","Macao",0.0624078212653754,0.0430313903025454,0.0230678801295687,0.00712479018733725,-0.00583115939088937,-0.00570931790750469,-0.00553239065289348,-0.00189218996141527,-0.00928574659176351,-0.0154321985248732,-0.00768724810402367,-0.0374298936993392,-0.00571608011282203,0.0086616313420087,0.0180812993935089,0.0291018788514599,0.0551216404069235,0.0726179812697798,0.0760485911010313,0.0668135236440446,0.0548014403907116
450,"MDG","Madagascar",0.00204386517683353,-0.00154629132774554,-0.00927436826309352,-0.0247401356568771,-0.0243683253292242,-0.0309750775786026,-0.01032499462449,-0.00258352296480197,0.00585768831225431,0.0119468593798118,0.0183035286083659,0.0211463276860486,0.0207845637043531,0.0135911093254937,0.0114603384297247,0.00149598425113684,0.003348046313155,0.00379570999031253,0.00571522978687566,0.00342096420429838,0.00187156061018112
454,"MWI","Malawi",0.00913833164442357,0.0125481344287006,0.0136808395162462,0.0242139202896396,0.0365784306548742,0.0326980201293463,0.0329030709687201,0.038654120545411,0.0457644349501594,0.0554612999901547,0.0574650729649833,0.0659271155023406,0.0617582058976318,0.0612591608488731,0.0601578862824612,0.0612814846374443,0.057522145775518,0.0503963647600114,0.0478438514686288,0.0551584553276525,0.0571030416790832
458,"MYS","Malaysia",0.0265844738289078,0.0288874984878758,0.0262328562450027,0.029202729982946,0.034617118578754,0.0405100520021544,0.0445599039633404,0.042287625955695,0.0448477398534792,0.049483112715961,0.0429355741840021,0.0420677147861102,0.0360695574057524,0.0317874695405223,0.0255975236678847,0.0231032846021657,0.0192787018917127,0.0134679117363097,0.0084501527631291,0.00374970063828539,-0.00479259125981594
462,"MDV","Maldives",-9999,-9999,-9999,-9999,-9999,0.0789980850950223,0.0776795146205771,0.0802983321348063,0.0731732546290689,0.0645231310623822,0.052673751994913,0.0589997026997136,0.0756471392951787,0.101188883450992,0.110761150151575,0.130509146373728,0.121781972993688,0.112361787266531,0.0956038803027668,0.0723697135306023,0.0547410718783026
466,"MLI","Mali",0.0255720563171637,0.0319200559199335,0.0313617193467564,0.0297478866468404,0.0276765726588901,0.0301437248053165,0.0304917874239949,0.0307130464989429,0.0290130541597917,0.0308291346810439,0.0325909510760798,0.0367195221541834,0.0340993643512693,0.0297660261730399,0.0257408695831092,0.0263469781494234,0.0273742089755427,0.0324042183190543,0.0337812291601063,0.0359700956124744,0.0354270364066558
470,"MLT","Malta",0.00725030595429166,-0.00282392508381714,-0.0159125757367152,-0.0289343848161566,-0.023356235852316,-0.0201212392897103,-0.00736340286890683,-0.00161919009090389,0.00282294174220343,0.00627040436598425,0.00155651468749474,-0.00635384752836886,-0.0160676212380401,-0.0143314301485137,-0.00280159468754537,0.00532071589601424,0.0127344350686729,0.00923050857493757,-0.00823468187064022,-0.0316623841018297,-0.0529948100501409
584,"MHL","Marshall Islands",-0.00279445324668403,0.00681292999377314,0.0126490750436119,0.016382844394496,0.0187963680851411,0.0202209994011227,0.0210783174592295,0.0218390082156519,0.023215770452593,0.0251810894686486,0.0273346327484656,0.0402102476114794,0.0428536197201843,0.0427900893596649,0.0404370230781521,0.0361632304265251,0.0304459534245671,0.0244050549579766,0.0194698069654404,0.0168844313386485,0.0180675780321327
478,"MRT","Mauritania",0.0309178117847588,0.0400582768674425,0.0469740796576601,0.0461371442252596,0.0435249096376225,0.0355134023951891,0.02467058237383,0.0197336966507027,0.014563827461997,0.00508068582881682,0.00317289442787572,0.00770518074629623,0.0101620225125751,0.012057701080711,0.0142186511378954,0.0143729428920336,0.0168451200373039,0.0225891435414347,0.0258774538302529,0.0203793961600893,0.0178876862541963
480,"MUS","Mauritius",0.0196470161802986,0.0171014424513338,0.00284757816498526,-0.00123765161504071,-0.0052279745894871,-0.00839816263443314,-0.0114143666001902,-0.00974883179854508,-0.00584247342203572,-0.00288407846092367,0.00183919490463569,0.0057249889257307,0.000138630930284878,0.0040160501224884,0.0055879754153898,0.00979761695942005,0.00987681747372582,0.0118400511228955,0.0138609816254507,0.0118999005705347,0.00977062616234337
484,"MEX","Mexico",0.0928273265956816,0.0909850773503329,0.0802805539158664,0.0656574022487382,0.0506519978537601,0.0398942999692229,0.0372659316249673,0.0314074044874237,0.030951578535604,0.0313629052101465,0.0331308747906389,0.0336799845686724,0.0333992883945251,0.0311015743918468,0.0290606580882056,0.0230363651679026,0.0178370944937938,0.0133993828791539,0.00977559217307089,0.00597153835540931,0.00827828823781118
583,"FSM","Micronesia",0.414603011236034,0.395496630599029,0.337330674827258,0.247580806727414,0.132191820111907,0.000119755746334382,-1.11022302462516e-16,-1.11022302462516e-16,0.000831304136735822,0.00147835176586786,0.00481893329693439,0.00711656360196344,0.0116191535848058,0.0149075707387618,0.0184042156910187,0.0202377021229658,0.0209726276100684,0.0212156803766341,0.0209122486525413,0.019100067842996,0.0192163129365031
498,"MDA","Moldova",-9999,-9999,-9999,-9999,-9999,-0.0442396517402353,-0.0324733348075218,-0.0167612510568802,-0.00707833157913706,-0.00301517727325842,-0.0163577789530433,-0.0295683836754643,-0.00725964512950134,-0.00113213843216773,0.00618602284636993,0.0183593650133638,0.0229346642822901,0.0304539704543643,0.03716490691167,0.0471740773000315,0.0389601630257903
492,"MCO","Monaco",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
496,"MNG","Mongolia",0.0146612351365885,0.017475275785181,0.0145225935643545,0.00602384678393375,-0.00229988803363851,-0.0169831314955129,-0.0253815442811741,-0.0212689297647644,-0.00446597250484703,0.00552988911657804,0.0156480949207378,0.0190328755289815,0.0225483784595228,0.0234103866271098,0.0234938212807492,0.0240360918870905,0.0271805022404419,0.0322973807810962,0.041441573936597,0.0473297378871047,0.0525040750180559
499,"MNE","Montenegro",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0195775974915664,-0.00428615699303367,-0.00208240998463971,-0.00845737240436919,-0.0162431561855275,-0.0192459418159546,-0.0224139043033965,-0.0260197010394698,-0.0243926802321448,-0.0148709640044164,-0.00564243387134459,0.00581421205304067,0.00970082302102737,0.00822146944275626
504,"MAR","Morocco",0.00815106403014765,0.0176088242998413,0.0257568973527083,0.0293264921474388,0.0274639600696582,0.0303182380446039,0.0277452753138692,0.0304545987980906,0.0264824629120162,0.0226004280372087,0.0181419692057134,0.0140253479303829,0.0119436801619766,0.00758619321930176,0.00734932428955593,0.00755851841835198,0.0120779786412861,0.0101636482130028,0.013402700637503,0.0162874462606928,0.0132626536871345
508,"MOZ","Mozambique",0.000427503637491,-0.00560536192877055,-0.00261392003571581,0.00320435015422116,0.00954994855254654,0.0133241385224556,0.020641648669927,0.0215791450965201,0.016892767880226,0.0225892325012982,0.0161714380088407,0.00994429387437412,0.00441300772229658,0.00471154051903633,0.00657001117730349,0.00650132637315437,0.00653173080879155,-0.0015107832542428,-0.00993746052277085,-8.13594740795851e-06,-0.00435051483772897
104,"MMR","Myanmar",0.0211714915618553,0.022305894605122,0.0196688912020968,0.0163258990719903,0.0150686117811358,0.0175788362901754,0.0188723774814166,0.0212962786677848,0.0236619579152975,0.0245060808632425,0.0266597403605202,0.0295652064621013,0.0294214507293373,0.0277489127254413,0.0278434755573511,0.0312249373714328,0.0308336105649285,0.0313887781640594,0.0354000394309384,0.0376403134853258,0.0383519006494943
516,"NAM","Namibia",-0.00838158101144688,0.00236157562844097,0.00729644020084375,0.00197503582788494,0.000607177782257828,0.0029364567157808,0.00518096396514611,0.0171380976807862,0.0177123630366387,0.00586825999834373,0.0169167951394114,0.0276906408801205,0.059772407496522,0.0779476458687394,0.0503911831585588,0.0170160936159929,-0.0161175040234748,-0.0286783289567315,-0.0435792042844811,-0.123359576857277,-0.152977979725041
520,"NRU","Nauru",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.00460188704001306,-0.000782282024110977,0.00123685663703443,0.00253947313920455,0.00274425940722689,0.00281550210707349,0.00201066004370642
524,"NPL","Nepal",0.0201933792857678,0.0194247383298645,0.0179490731162129,0.0136348791861443,0.00861487938094485,0.00609233144425803,0.00464823227443412,0.00470820890325374,0.00560242621666651,0.00898840319447536,0.0138580735004425,0.0190689201862344,0.0248080692398318,0.0273970262150836,0.030002417397859,0.0327397513976648,0.0328835142381256,0.0328101015818032,0.0299367136935151,0.0283492989919267,0.0264719858022
528,"NLD","Netherlands",-0.00243167309917659,-0.00911334528153479,-0.0188296471728712,-0.0269691744073287,-0.0179902963133285,-0.00692921959972458,-0.000713911994073054,0.0111859730287542,0.0168449139573719,-0.00403349746324374,-0.0228082898813236,-0.0450005709045122,-0.0724669798940014,-0.0744515696002379,-0.0623241853368268,-0.039236759737736,-0.0134196921164621,0.0139292892951475,0.0390087466266,0.0321334203785422,0.0229149371697577
540,"NCL","New Caledonia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
554,"NZL","New Zealand",3.37390741682597e-05,0.000929186324001963,0.00142518590455554,0.00355203527468539,0.00536768258164222,0.00549319735791221,0.00767119108556513,0.00702018712602759,0.00534160251949101,-5.0984337225996e-05,-0.00571947530236555,-0.0150797155194019,-0.0225292517167364,-0.0182592376278496,-0.0108987197036989,-0.00640197833819785,-0.000803269969710252,0.0024457105390967,0.00567058520492369,0.00666128976757507,0.00585431652735346
558,"NIC","Nicaragua",0.000682780661369176,0.0132482223879611,0.012752865745471,0.0196793221495721,0.0331550285158408,0.0383235822376902,0.0414623772461031,0.037810145558212,0.0333506051525148,0.0242671876179146,0.0211022580069902,0.0177371645516908,0.0168876066634709,0.0211994481893065,0.0266762789867789,0.0292870133013525,0.0352499685505137,0.0385283591057559,0.0375987979397649,0.0314399594725259,0.0270266565438755
562,"NER","Niger",0.0406719056524287,0.0403022318661865,0.0406878672630233,0.0410888653499843,0.0409922669956344,0.0404877616961006,0.0412038280154703,0.0418632435327155,0.0416070152772845,0.0428876210011884,0.043877186051333,0.0410150708438006,0.0381857237240715,0.0370709542766865,0.0367241689910107,0.0367661972228508,0.037403718342057,0.0389838256652881,0.0412596961434164,0.0446367108048267,0.0475967316723398
