"code","iso","country","CHA.raw.1999","CHA.raw.2000","CHA.raw.2001","CHA.raw.2002","CHA.raw.2003","CHA.raw.2004","CHA.raw.2005","CHA.raw.2006","CHA.raw.2007","CHA.raw.2008","CHA.raw.2009","CHA.raw.2010","CHA.raw.2011","CHA.raw.2012","CHA.raw.2013","CHA.raw.2014","CHA.raw.2015","CHA.raw.2016","CHA.raw.2017","CHA.raw.2018","CHA.raw.2019"
262,"DJI","Djibouti",-9999,0.0282824459058568,0.0266434932081889,0.0242221937323048,0.0222484864049228,0.0187257240925038,0.0170681456298818,0.0155712755069097,0.0140829826475126,0.0130041592344305,0.0118094171010981,0.0102404399889942,0.0091619688670741,0.00840887246390043,0.00824827629091152,0.00892164869244083,0.00961584169599727,0.0120497926150696,0.0151953688377351,0.0176170531261206,0.017443833653032
212,"DMA","Dominica",0.00231320946144642,0.0024319915493034,0.0019694910938588,0.00154100324424733,0.00174441837532258,0.00224861051016934,0.00271908785662478,0.003428932273154,0.00456945248954987,0.00569727116926866,0.00643462600783717,0.00705515187060235,0.00773637252680182,0.0080472081578995,0.00803287255536711,0.00798008113758386,0.00758437922338073,0.00684776440074542,0.00616882561484444,0.00563908428327542,0.00548359790465502
214,"DOM","Dominican Republic",0.0129898087165332,0.00881826610632763,0.00924074310736711,0.00854945984463917,0.00851248464548338,0.0109492440816359,0.0114603157876525,0.0140306716404561,0.0214596356317469,0.0294174353362975,0.0330666611785355,0.0333930449083344,0.0339314458255981,0.0334382543597282,0.0299072676084757,0.0283345100551646,0.0232664127890012,0.0176872616694546,0.0160910062555208,0.0153145583349668,0.0158690424370849
218,"ECU","Ecuador",0.0261649421380297,0.0139336784100674,0.00440961703561227,-0.00219301053284709,-0.00725598397916136,-0.00547707184208983,-0.00255771846713557,0.00258580986784018,0.00820968291330848,0.00988942470359011,0.0140340621972386,0.0136953268851636,0.0149710744393152,0.014925841053034,0.0151387330803834,0.0148315522242632,0.011489193422707,0.00813387686493705,0.00305869082363386,-0.00503881435339636,-0.00851308371420154
818,"EGY","Egypt",0.0159740788314735,0.0105341860131518,0.0136042635340743,0.0152773758433509,0.0177559553060482,0.0194895442413046,0.0264597382058229,0.0342619708073133,0.0399387478386033,0.0394349118259183,0.0384287477452252,0.0302510451036733,0.0223977268540105,0.015239283288232,0.00599739269130861,-0.00603819277302677,-0.0191649097001082,-0.0245474489798642,-0.019601197886349,-0.0133165441778069,-0.00340815417024302
222,"SLV","El Salvador",0.00999636557117367,0.0027376951751632,0.00087528205577514,0.00221663766598645,0.00166490379076278,0.0032657667376399,0.00201056301130365,0.00683200095483083,0.0106641634235562,0.00789027090987138,0.00554953247988443,-0.00536796456791394,-0.022000536607646,-0.0289320696814478,-0.0452779279520724,-0.0477914242283727,-0.0440380691806545,-0.0370863042821683,-0.028917609870673,-0.0234558032010101,-0.0214260060329653
226,"GNQ","Equatorial Guinea",0.545168193130166,0.405735605201229,0.232794589177513,0.144154248227491,0.110873141412469,0.100789222707567,0.08308376156353,0.0566957682464591,0.0447512986949115,0.0422159115055893,0.0326701487760435,0.0249258353654533,0.0257705354874525,0.0119593506867175,0.000465744266527457,-0.0063888408497376,-0.010396243731521,-0.0144666821773799,-0.0103730893321613,-0.00650367777123194,-0.0053028854252287
232,"ERI","Eritrea",-9999,-9999,0.0293184094594237,0.0330637301982704,0.0270351146840702,0.02058893207816,0.0131470473244488,0.00766397276505848,0.0103428853817216,0.0114102647409116,0.0131046699126698,0.0150566397702909,0.0152872416296346,0.0147129909567529,0.0146947498861751,0.0149094890657122,0.0154290531587715,0.0131341281536574,0.0134510269069126,0.0137716517566964,0.0133552684036122
233,"EST","Estonia",-9999,-9999,-9999,-9999,-9999,0.00369671230323809,0.00663293273948606,0.00543699567349787,0.00628842195274615,0.00782158676383249,0.00800793175421233,0.00841109256932726,0.00814700565884241,0.0167101044373261,0.0231836369365506,0.0304588487932551,0.033912932801323,0.0239513134281435,0.018544648015177,0.0138813309249903,0.00587591118596498
748,"SWZ","Eswatini",0.000949640509698479,-0.00677977692622004,-0.00992719228447027,-0.00468585294062237,-0.00598199012590203,-0.00190756363029333,0.00154147986049691,0.00368686501171012,0.00608429153157419,0.00343095868285204,3.90253463355972e-05,-0.0162408723852612,-0.0426333125402026,-0.060559244360058,-0.0684837801281242,-0.0596870570951336,-0.0504275884595736,-0.0453365053645208,-0.0243454730905633,-0.0066150240473864,-0.00352464864369357
231,"ETH","Ethiopia",0.0171290456932769,0.018458866566893,0.0212630418895625,0.0299905413544821,0.0301829545784218,0.0297742883272305,0.0287967198765617,0.0297395835589811,0.0337994642867414,0.0403429586301112,0.0446169678762252,0.0446695297377981,0.0416164182220737,0.0426591069166513,0.0404588589791393,0.0366779499346186,0.0318675775100834,0.0276255139853852,0.0262503942305436,0.024561975722013,0.0229190920002535
234,"FRO","Faeroe Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
238,"FLK","Falkland Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
242,"FJI","Fiji",0.0220870536064317,0.0161368952207843,0.0106052339488414,0.00313894083771449,-0.0025684281218191,-0.00695055385091,-0.00586116065342693,-0.00395058844636354,-0.00106983383115211,0.00031874229061013,0.000608577823724143,0.00100930904212815,0.00297950742037179,0.00335042701598831,0.00382194966815508,-0.0147721111697354,-0.0455116062392798,-0.073760254474092,-0.0890402054805038,-0.0902460349060763,-0.0752688841765217
246,"FIN","Finland",-0.0226640665633953,-0.0210459396489651,-0.0159314797030148,-0.0149941750296781,-0.00754265498866906,0.00722693064730429,0.0125225963583544,0.0201969391801151,0.0154020322454562,0.00832982158590423,0.00581945325829669,0.00426631737828242,0.00261429419926351,0.0026482983190701,0.00260328285218336,0.0106526384625201,0.0134340865586826,0.0128982057294518,0.00417204272568528,-0.00403411159606534,-0.0224912770374103
250,"FRA","France",-0.0104468105620775,-0.00514320167795315,-0.00169609765469857,-0.000679885090178899,-0.00148631335416651,-0.00331315227783068,-0.00557871691542841,-0.00803837038921452,-0.0112839707009693,-0.0135306678410534,-0.0168704028180943,-0.015415589529216,-0.0158200698243184,-0.0166937281690065,-0.0171207447031888,-0.0178030295342477,-0.0190590280360977,-0.0202627252693183,-0.0201717921934885,-0.0181633938173812,-0.0170612349411507
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
266,"GAB","Gabon",0.0462541620450927,0.042656274506141,0.0378959991063961,0.0318126373347556,0.0286014896276807,0.0176638022822071,0.00673803174080456,-0.00728935188381179,-0.0353985037110255,-0.0622153051480515,-0.0824439813259487,-0.0933389622712711,-0.0898935331182261,-0.0854491519112456,-0.0654857244864204,-0.0440876994608004,-0.0164471496998002,-0.00348876952074147,-0.0190746491391602,-0.0254075945784799,-0.0380041566803765
270,"GMB","Gambia",0.0145231547518363,0.0165769653373156,0.0150252400674487,0.0109277913990466,0.00942779374353164,0.0139455114993463,0.0202346062085945,0.0282666816302111,0.0308550520239916,0.0393109935186593,0.0558080954437956,0.0732783845619165,0.0657462360592691,0.0570166078669239,0.0508641724396419,0.0458536682958874,0.0436725626804073,0.033313256311033,0.0198333420266401,0.00356061362953364,0.00744439029331501
268,"GEO","Georgia",-0.00641016776090064,-0.00503340609486561,-0.00248809664709327,0.00212678488506746,0.00946321453045718,0.00808512266922201,0.00715181436754109,0.00718542521649179,0.00460933403457298,-0.00319419731691908,-0.0136273450580014,-0.0214356886725279,-0.0278600080340388,-0.0247802295869551,-0.0122151211601096,-0.00150493869190336,0.000870988158337749,0.00327080400076407,0.00506123423493676,0.00177714899677062,-0.00485670124273319
276,"DEU","Germany",-0.0634073906480739,-0.0605212569259954,-0.059923922951485,-0.0613691841702634,-0.0625874919867012,-0.0649202636046896,-0.0642636445724751,-0.063828483952073,-0.0621055412093255,-0.0607619468721337,-0.0578257989798336,-0.0539479302412889,-0.0535286285578375,-0.0504978093744679,-0.0464440966495795,-0.0414608192266697,-0.0356487043888157,-0.0319565397484091,-0.0275720784449238,-0.0243364546410574,-0.0238920964227292
288,"GHA","Ghana",0.0266470691090988,0.027343094584835,0.0245352061201896,0.0206111466929781,0.0182792268514185,0.0141283153073408,0.014283020474974,0.0144665941617261,0.0133642878969316,0.0149096204163213,0.0120796394707952,0.0141315652658853,0.0224635258277275,0.0269399155946282,0.035225368308935,0.0391652100985871,0.0466387893558264,0.0491643618526389,0.0540820174960994,0.0544794411743004,0.0471195894321301
300,"GRC","Greece",0.00852208547771838,0.00951900616283874,0.00683507949384543,0.00446888875585394,0.00246395946808331,0.00132402553959388,0.00105069099513,0.00133671062789387,0.00199400863601529,0.00272331804770887,0.00133164717011569,-0.0001858342043089,-0.00154298989202932,-0.00184476119718247,-0.00181242725113154,-0.00200272376754854,-0.00167534051050222,-0.000883988170746334,-0.00246081705895831,-0.0061273948071721,-0.0125184295712362
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
308,"GRD","Grenada",0.0131173116117889,0.0135797265328119,0.012992175523546,0.011744704453623,0.010881737108803,0.00982838029672006,0.00929285940261293,0.0083019526486352,0.00759164034269144,0.00754973019445226,0.00735347547615905,0.00649970356811203,0.00533448991917451,0.00417096143270324,0.00375651637077334,0.00339252480968422,0.00405002235589458,0.00440801355866394,0.00541147644566276,0.00705555933334279,0.00742561340850356
320,"GTM","Guatemala",0.0244009615813243,0.0236087331927346,0.0229066132244202,0.024188363373387,0.0249559006089641,0.0240484250923563,0.0241950832127162,0.0232660749131315,0.0242674210975689,0.0255543639418221,0.0287426691298327,0.0327917117487759,0.0354809212784655,0.0379054118574915,0.0375058011256175,0.0359379759032892,0.0344111849599256,0.0317947118704498,0.0301096654733419,0.0278615248059195,0.0261940353762304
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",0.0310991513426571,0.034022167463438,0.0377478953627397,0.0397769890062056,0.0399902885351298,0.0398541694030354,0.0456608591894994,0.0480719299977523,0.0436100874732457,0.0400133221228385,0.0376504480033006,0.042326457881491,0.0468936007349865,0.0534445731198356,0.0561471773289737,0.0547019033903382,0.0532833841549394,0.0526588572609699,0.0485666339611759,0.0413354107575752,0.033726532096277
624,"GNB","Guinea-Bissau",0.0126436642930199,0.0147606804071396,0.0211241226211507,0.0266612155177588,0.0298539775380711,0.0310143453267546,0.0315140223328771,0.0317289496408628,0.0287045499305563,0.021859750440836,0.0190089141081744,0.0171226014355035,0.0192947138258133,0.0244388023125726,0.0277438103250696,0.025378263166852,0.0232670402920965,0.0230767612162004,0.0225116942462273,0.0205112475793876,0.0194697066034228
328,"GUY","Guyana",0.0498572684409508,0.0258375446087737,0.0129144162307799,-0.0025276171865097,-0.00710997225953722,-0.0232204083048787,-0.0285853208387391,-0.0342882630421926,-0.0311790201712863,-0.0202338549417989,-0.00339996245372119,0.0011997109236126,0.00987082462925404,0.0134665461093815,0.0282325612156802,0.0404123287489893,0.0469686642113054,0.0373345468943296,0.0313380274008139,0.0242955347988563,0.0245980268047306
332,"HTI","Haiti",0.0266714184075576,0.0213094041593951,0.0181185179377805,0.0164944009452421,0.0133931199188297,0.0126416335298976,0.0283506700233398,0.0418554502137594,0.052224586053351,0.0582924992132203,0.0609292033182016,0.0598022501016753,0.0568142459972603,0.049338416339531,0.0373504029837406,0.0203894308982324,0.0186802761445015,0.0174016742986096,0.0160893788796102,0.0141887608790625,0.0152710132106995
336,"VAT","Holy See",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
340,"HND","Honduras",-0.0150162470782112,-0.0153504189891862,-0.0105624513191457,0.000531849675897478,0.00956894733491964,0.0203574952270329,0.0295089785793841,0.0362272157343582,0.0416316228134064,0.044171949113778,0.0395462903930941,0.0339074366218621,0.0268766522324475,0.0215788637988907,0.0221490325595768,0.0212669867541544,0.0218362744901424,0.020601844787441,0.0191423720106105,0.0179813820010652,0.017722270125653
344,"HKG","Hong Kong",0.0187621732235606,0.0189044867958976,0.0181419895946147,0.016570078021668,0.0144171769688672,0.0129049947189703,0.0116965753572784,0.0111775652175421,0.0110216360954571,0.0105586273245699,0.00986299400945168,0.0102429558515686,0.0102379970053788,0.0101122119775965,0.00939182948261763,0.00884804595495736,0.00821885208110484,0.00854104215492457,0.00913252242412077,0.00961154483958526,0.00963071272318206
348,"HUN","Hungary",-9999,-0.042406183790051,-0.0282794747287381,-0.0216771929929448,-0.0183025214780796,-0.0205688850094439,-0.0194984719988808,-0.0148309556316988,-0.0131071601550608,-0.0173619728989341,-0.0177932278282459,-0.0176164465467556,-0.0178289272368786,-0.0149826738672047,-0.0148267485377293,-0.0236887708188691,-0.0312141754002557,-0.0393304266612392,-0.0433543252429986,-0.0442747399322418,-0.0399734372984077
352,"ISL","Iceland",-9999,-9999,-9999,-9999,-9999,0.00111242058151362,0.00423789526355423,0.00744681892059162,0.00809117825048955,0.00891030066874565,0.00803690048556516,0.00632700056697844,0.00255993707164404,-0.00349480715253952,-0.0131103231464792,-0.0225785159959842,-0.0148810806645994,-0.0072275300634243,-0.00404391735296905,0.000416746693936876,-0.000273168296249784
356,"IND","India",0.00978442408850166,0.00965357861009397,0.00960581021551232,0.00860939026209029,0.00799839719823492,0.00764569311842034,0.00836580970631418,0.00941397274923839,0.0113043908099679,0.0132287815735828,0.0146919767513178,0.0156529264447625,0.0162503248025931,0.0145203218737764,0.0107107820051322,0.00714607808856771,0.00437413391546815,0.00207425544716533,0.00117387882187336,0.00100701519290713,0.00197674885533572
360,"IDN","Indonesia",0.02473609875147,0.019017668175715,0.0139225195414523,0.0106801260151355,0.00747681891876506,0.00577170509303992,0.00453315017406219,0.00758907025272881,0.0116953194190841,0.0147239026124115,0.0187487733213303,0.0225156959320651,0.0262582496097505,0.0330260930451471,0.0373933605528118,0.0403167625024459,0.0383208598495599,0.0365313429121847,0.0349933290615145,0.0312127858608502,0.0283104111586057
364,"IRN","Iran",0.0193682059594131,0.00734525060658409,0.00138243331740551,-0.00125030527842783,0.00638822636733383,0.0147194404232269,0.02263468349863,0.0340323296486198,0.0416544541423458,0.039907056485764,0.035664573124351,0.0350994043002064,0.0276366734741789,0.0135690397231518,0.0081908077041728,0.00291114743021081,0.00166282046371591,0.0108559075649686,0.0195142802492654,0.0277637089135983,0.0296918998056901
368,"IRQ","Iraq",0.0401315808003218,0.12887412652916,0.118355573280922,0.103825885145891,0.0881534146932355,0.0781789497545462,0.0575618906651201,0.0285518232957751,0.0136634877457542,0.00670876670022991,0.0122236832168232,0.0254504168669629,0.042388385433995,0.054579606412819,0.0582658144343178,0.0680663446564695,0.0733476329467606,0.0858664511434268,0.0860209644413945,0.083140068280728,0.0760256683680205
372,"IRL","Ireland",0.00685573773371506,0.0099458196900295,0.0129365178370004,0.0143817118778837,0.0146180971232355,0.0148838403285771,0.0109334322123558,0.00784243487087677,0.000905183077211102,-0.0119148603193926,-0.0263760269370106,-0.0314865990666111,-0.0310644139155356,-0.0248184942435425,-0.0149238464162927,-0.00511056181025768,-0.000669418473553815,0.00583798845807926,0.0124622574508375,0.0127776784076228,0.0114636236240186
833,"IMN","Isle of Man",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
376,"ISR","Israel",-9999,-9999,-9999,-9999,-9999,0.0260844032140248,0.0265169968913446,0.0293022367194122,0.0321151785678062,0.0335936609794105,0.031917318468011,0.0320279995788859,0.0332801424639708,0.0284053142530849,0.0312026170206936,0.0373109729985024,0.0404677162693918,0.0449236078637096,0.0492254906534211,0.0533267673326936,0.0495689450506891
380,"ITA","Italy",-0.00159809541618514,0.00188518122756265,0.00156600362635206,0.000692722268878621,-0.00368770843502486,-0.0114405370908827,-0.0196664155255152,-0.026472799391148,-0.0290650955218255,-0.0303342274704706,-0.0227147249465087,-0.0154098215527806,-0.0171983230712775,-0.0107483890267507,-0.00554231609664142,-0.00294456713581969,-0.00260288412728197,-0.00456610083989276,-0.00812141511628836,-0.0110553930509152,-0.0121567748027089
388,"JAM","Jamaica",0.00231846611509057,-0.00131778025290998,-0.00383298997642789,-0.00203037712420143,0.000872238324769015,0.000924566339684629,0.000993091271528357,-0.0121283464147293,-0.0314966869567517,-0.0520430698303781,-0.0625436565999203,-0.0567738951525618,-0.0459887575830622,-0.0276419282471971,-0.0122972397516223,-0.00391940211510616,-0.000841180241292229,-0.000837054626805004,-0.00212222099204121,-0.00428912145166051,-0.00768868539297174
392,"JPN","Japan",-0.0499295940085732,-0.0571972769603456,-0.062650047585877,-0.0654469286840215,-0.0652210530791449,-0.0595846653354992,-0.051823430958902,-0.0443158263271463,-0.0363271000161017,-0.0333140949469847,-0.028194885840376,-0.0233801393012998,-0.020436725125509,-0.0187792502455948,-0.0211097285785387,-0.0239346107059438,-0.028818412576439,-0.0335393465008946,-0.033109580377325,-0.0328189653109928,-0.0324680301233907
832,"JEY","Jersey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
400,"JOR","Jordan",0.0429210454739661,0.0316735097981033,0.0226005264671454,0.0200153811747104,0.0201191849215947,0.0208463620635297,0.0248547961430607,0.0293492118498857,0.034279894029722,0.0428592683149922,0.0475836111446442,0.0497146899048495,0.0524957058775015,0.054138822625482,0.0540847213748894,0.0534758127126675,0.0520780624783388,0.0500383081175046,0.0468913862738709,0.0460303962017352,0.0427426678318812
398,"KAZ","Kazakhstan",-0.0203195376266413,-0.0347791534205163,-0.0521629176266904,-0.0445138582901999,-0.0215824865304072,0.00421855367686486,0.025717682933537,0.0442920441386643,0.0553908549262014,0.0614764563871204,0.0550982615607627,0.0528426981609016,0.0446244689368425,0.041672599525562,0.0341192096472065,0.0298293210869141,0.0245819557615503,0.0195532658903008,0.0193286428679926,0.0203702799018299,0.0193096213625146
404,"KEN","Kenya",0.00627643065987837,0.00720006472726586,0.00709847200931613,0.00865214186022367,0.0126406630007456,0.0184044320795431,0.0221865378577815,0.021965799169366,0.0374672463624104,0.0500329788114653,0.0588626625328319,0.0604659923783002,0.058147594395618,0.0526618326792068,0.0452400221216298,0.0373835103344788,0.0257950186444977,0.0128220862521593,0.0132603425185045,0.0154295112343978,0.0207811934942572
296,"KIR","Kiribati",0.0139850769814525,0.0173937472378456,0.0198666209403975,0.022970556442121,0.0244209933507342,0.0244267311856035,0.0236186886109211,0.0231173226015786,0.022251581645327,0.0210354667895425,0.0191406797245945,0.0190002203137682,0.0194243731937711,0.0216849276189695,0.0229966993613546,0.02353113536535,0.02423605015427,0.0243996856053914,0.0243502369716704,0.0237355241486297,0.0225683460977204
689,"XKX","Kosovo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
414,"KWT","Kuwait",-9999,-9999,0.0252487462106024,-0.00163982029599941,0.00652888687678921,0.0168788329284395,0.0248866677992334,0.0324459555127559,0.0396526629438532,0.0351250871334712,0.0195633115071823,0.0105502642165065,0.00296071575527956,-0.0018111220658188,0.00208685526883912,0.00443617311265432,0.0121188374577135,0.0215480419323764,0.0245411756351828,0.0236700113762913,0.0170654206188261
417,"KGZ","Kyrgyzstan",-0.0171820773654845,-0.0198047541404648,-0.0165732523377123,-0.0108623972409297,-0.00148048788127357,0.00808374556783864,0.0117148216481657,0.010105235677984,0.00800266081762291,0.00764523246922777,0.0106122690419634,0.0144138884491511,0.0187605302614202,0.0229271983435886,0.0301751367529275,0.0384557813563904,0.0446933108346386,0.0457181001806195,0.0449378856221661,0.0439057593159546,0.0418633534093609
418,"LAO","Laos",0.0174625775680115,0.0168773918358893,0.0149302779880016,0.0144865933920402,0.0132296370757654,0.0153268092683083,0.0163990903053295,0.0173142317986432,0.0206893197926321,0.020440105353708,0.0197593430177412,0.0220236997798973,0.0222526071866065,0.0253015216190464,0.0269942448737515,0.0296819056698532,0.0312352642314158,0.0335818019986633,0.0334578613471042,0.0306402896237741,0.0259896142198381
428,"LVA","Latvia",-9999,-9999,-9999,-9999,-9999,-0.0418998073661426,-0.0211942419342372,-0.00174618679389221,0.0107617867080814,0.0164853465471313,0.0190062658186463,0.0133592208329083,0.00934494150920817,0.00663610278594318,0.00412271235504003,0.00180525490269901,0.00105111433255489,0.00207750482411106,0.00529185684566169,0.00286865321813523,0.000803110849535216
422,"LBN","Lebanon",0.0343600468126124,0.0269315676358204,0.023446932479585,0.022859153390367,0.0242515156186294,0.0268748398979461,0.0295401551494758,0.0323160672751095,0.0331297243937876,0.032355313472086,0.0304319136600386,0.0278834798894738,0.0275001391245653,0.029493487752503,0.0334301003980064,0.0387125709295968,0.0433183566499895,0.0458218234675911,0.0457659559342483,0.0420440361021064,0.0381950953704915
426,"LSO","Lesotho",0.00719368114078689,0.012990820430512,0.0164798691972414,0.0191029429631895,0.021314680234414,0.0205287099211595,0.0211543029799561,0.0167219862444603,0.0103163523188692,-0.00222774068169228,0.00154436598749585,0.00373974996616244,0.00686720287032383,0.00571033917308017,0.00300716207664853,-0.00258372781959981,-0.00406514041937502,-0.00928687122388789,-0.00361493714352618,-0.00206823404828659,-0.0012071128586737
430,"LBR","Liberia",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0433614673223288,0.0453220198562274,0.0465190788829155,0.0471521854262962,0.0455542493015169,0.0427206605510444,0.0405616030149847,0.0387885391032403,0.0357721282957379,0.0320625729821593,0.0338107984225897
434,"LBY","Libya",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0174831783032225,0.0108326837215837,0.0116605002823369,-0.0189935487940509,-0.0297396953511165,-0.0290443143442528,-0.0349032181455138,-0.0172602540001753,-0.00824335157608525,-0.00437850823968903,-0.00330304263892154,-0.0252374414731526
438,"LIE","Liechtenstein",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
440,"LTU","Lithuania",-9999,-9999,-9999,-9999,-9999,-0.0314588789407356,-0.0254292138172698,-0.0205749538271954,-0.0111978716717397,-0.0056452477528785,-0.00509065381995111,-0.00674118685546521,-0.0140096099716394,-0.0140668613560777,-0.0178761873485065,-0.0208102175655091,-0.0235551522241422,-0.0265405121111978,-0.0266942701300232,-0.0311826195185605,-0.0345475425460687
442,"LUX","Luxembourg",-0.00535590338553837,-0.0168354745743193,-0.0290184812416737,-0.0362668306434633,-0.0382166291302091,-0.0382154621659244,-0.0357141742062431,-0.036642256467796,-0.0330940078002065,-0.0284163597214898,-0.0178914560474984,-0.00612302723158466,-0.00175638276262999,-0.00119340060651451,-0.0006247032586483,-0.000942409366411565,-0.00462353797797114,-0.00860075133842936,-0.0077118177220202,-0.0103368304249704,-0.0118564604089176
446,"MAC","Macao",0.0181759930761971,0.0156151391984916,0.0131662146660299,0.0120695383662077,0.0115109502944355,0.0123848796665635,0.0137611245376086,0.0157403866003847,0.0177467487837168,0.0192176744126487,0.0209747430112228,0.0212408716710488,0.0231063719822904,0.0248324668681899,0.0256897702766201,0.0262670607131974,0.0262566690747792,0.0255742391164433,0.024512519143052,0.0225117788336204,0.021092788907922
450,"MDG","Madagascar",0.00780572127670354,0.0072303595698866,0.00335866421722475,-0.00167909774488518,-0.00241098494556949,-0.0059940188232242,0.000392762317812601,0.00417769539256341,0.00911552283216355,0.0139978824441309,0.0188249680129784,0.0228704824212724,0.0211223480066116,0.0164409450090981,0.0110562532927077,0.00336385894256597,0.000983823490413593,-0.000884854820553141,-0.00267310836116333,-0.00368418781260256,-0.00195909436884089
454,"MWI","Malawi",0.0102143707473625,0.015954768264596,0.0202513565930553,0.0241398164839481,0.0274065965207564,0.0281407724588221,0.028581203767547,0.0290335724895268,0.0290106393125429,0.0317219542862541,0.0336420605308345,0.037933288848353,0.0405720906608826,0.0432574136773689,0.0454166159433185,0.045023425837762,0.0447781036719539,0.0434454861611615,0.0425858534670323,0.0440380786283339,0.0438640804093808
458,"MYS","Malaysia",0.0475606372960022,0.046356643141866,0.0439069283462381,0.0399395879346005,0.0390491525923662,0.03870033418035,0.0365177620206074,0.0381087095879189,0.0421453489626795,0.0402394258433725,0.03340763181308,0.0248339569228537,0.0144349594865461,0.00362591220546871,-0.000397948530617284,-0.00151022143881993,0.000318056889686558,0.00311971307664871,0.00515073818784884,0.0098998033118145,0.0118989790101667
462,"MDV","Maldives",-9999,-9999,-9999,-9999,-9999,0.0462681024091434,0.0484791701433869,0.0518508300396328,0.0543044894403708,0.0565188652965429,0.0567116519117632,0.056572066196676,0.0568399577510137,0.0564815125580655,0.0555990657237166,0.0556980537203779,0.0524552132784164,0.0496131304077789,0.0460054879408842,0.0427655457387222,0.0396463163173395
466,"MLI","Mali",0.0266009331407271,0.0321613764721158,0.0339763063697938,0.0337385671827157,0.0333374614084365,0.0353524130713938,0.0366360700094599,0.0363505503358716,0.0351590425168842,0.0355761535317918,0.0359488391533538,0.0386395187671502,0.0378404666608243,0.035195432913927,0.0327517550123546,0.0320958362238337,0.0325031500180357,0.0339827089135629,0.0351379449899234,0.0370218744544946,0.0368997469187504
470,"MLT","Malta",0.0102370047122355,0.00811654095613745,0.00665333524836154,0.00895966683930505,0.0126846801728047,0.0144894987416921,0.0180796848764,0.0229629941708809,0.0294503983281906,0.032465025500708,0.0371513835663739,0.040082107017767,0.0396696851875449,0.0140101219251063,-0.00887917825252928,-0.038988481237566,-0.0608192677356774,-0.0721092805429532,-0.0722621014622666,-0.056833295225699,-0.0315004716111737
584,"MHL","Marshall Islands",0.018563726038147,0.0312011105960786,0.040776343614835,0.0473552993927531,0.0515057166450636,0.053155887122347,0.0515604590770979,0.0531388130622359,0.0537839867987959,0.0536870971243457,0.0519546263514021,0.0644032113371209,0.0659180575755332,0.0646154271728523,0.060996223479415,0.0551227928528228,0.0475080703927628,0.0394245936608639,0.0327635305093392,0.0290910194181744,0.0294873233107151
478,"MRT","Mauritania",0.0293018456790253,0.0364469395549749,0.0428565797675409,0.0448944684277162,0.0462757746853757,0.0422898271594196,0.0355955630914921,0.0306894176617523,0.023843528293616,0.0130848531334087,0.00819260161273072,0.00728961781523796,0.00682950678924743,0.00788073406037082,0.0110794094680462,0.0146344019680078,0.0190093230321651,0.0254480257994083,0.0287251315338024,0.0250699725633192,0.0230886689974241
480,"MUS","Mauritius",0.0069721167881287,0.00807523274980193,0.00742412474466891,0.00638205560550542,0.00501676340986879,0.00384674839695909,0.00270471381680948,0.00174300807356542,0.00156897831197322,0.00272941988033049,0.00231538632026873,0.00375036044500732,0.00460025584791124,0.00493336540586187,0.00497092934029997,0.00507435724332983,0.0046750925578285,0.00396979739651027,0.00303771406687448,0.00305532297158551,0.00293452095066704
